,pitch_complexity
output/sonata05-1_fragment_3.musicxml,2.1298701298701297
output/sonata17-1_fragment_36.musicxml,1.0275974025974026
output/sonata06-1_fragment_17.musicxml,3.7333333333333334
output/sonata21-3_fragment_98.musicxml,3.5
output/sonata29-1_fragment_80.musicxml,1.431159420289855
output/sonata02-1_fragment_26.musicxml,1.0
output/sonata01-4_fragment_20.musicxml,1.3619047619047624
output/sonata10-1_fragment_41.musicxml,3.612349914236707
output/sonata16-3_fragment_39.musicxml,2.0158206987475284
output/sonata12-1_fragment_51.musicxml,6.727272727272727
output/sonata31-1_fragment_2.musicxml,4.872222222222222
output/sonata02-1_fragment_8.musicxml,3.4615384615384617
output/sonata12-3_fragment_15.musicxml,1.46875
output/sonata30-3_fragment_33.musicxml,1.3444767441860463
output/sonata27-1_fragment_47.musicxml,3.0966221523959154
output/sonata03-4_fragment_34.musicxml,1.3535353535353534
output/sonata22-1_fragment_31.musicxml,3.6547619047619078
output/sonata04-4_fragment_20.musicxml,5.170967741935484
output/sonata26-3_fragment_46.musicxml,3.355237892041818
output/sonata29-4_fragment_11.musicxml,2.7
output/sonata10-2_fragment_21.musicxml,2.75
output/sonata29-1_fragment_34.musicxml,1.6148908857509627
output/sonata18-2_fragment_24.musicxml,4.3893195521102495
output/sonata18-4_fragment_0.musicxml,1.7142857142857144
output/sonata12-2_fragment_4.musicxml,1.3
output/sonata12-2_fragment_12.musicxml,1.55
output/sonata18-1_fragment_19.musicxml,1.3223684210526314
output/sonata23-2_fragment_12.musicxml,3.2363636363636363
output/sonata04-2_fragment_20.musicxml,2.5306122448979593
output/sonata04-1_fragment_43.musicxml,1.8333333333333335
output/sonata13-2_fragment_5.musicxml,1.0
output/sonata25-1_fragment_21.musicxml,1.5
output/sonata32-2_fragment_5.musicxml,3.5072463768115942
output/sonata21-4_fragment_12.musicxml,1.4274193548387095
output/sonata31-3_fragment_21.musicxml,1.4791666666666667
output/sonata15-3_fragment_17.musicxml,1.4615384615384617
output/sonata18-4_fragment_57.musicxml,1.95
output/sonata15-1_fragment_67.musicxml,0.75
output/sonata06-1_fragment_30.musicxml,2.5090909090909097
output/sonata20-2_fragment_23.musicxml,1.6575757575757577
output/sonata14-3_fragment_29.musicxml,2.8
output/sonata29-3_fragment_12.musicxml,3.2689393939393927
output/sonata11-4_fragment_49.musicxml,2.8999999999999995
output/sonata24-1_fragment_4.musicxml,2.2940658049353706
output/sonata04-3_fragment_5.musicxml,1.7254901960784315
output/sonata04-3_fragment_21.musicxml,1.25
output/sonata06-2_fragment_7.musicxml,0.9736842105263157
output/sonata16-3_fragment_18.musicxml,1.8680555555555556
output/sonata17-3_fragment_22.musicxml,4.035714285714286
output/sonata18-3_fragment_3.musicxml,1.6842105263157894
output/sonata11-1_fragment_44.musicxml,2.564705882352941
output/sonata20-1_fragment_29.musicxml,2.5
output/sonata12-1_fragment_46.musicxml,6.739130434782609
output/sonata29-4_fragment_38.musicxml,3.046511627906977
output/sonata29-4_fragment_15.musicxml,3.2007722007722004
output/sonata21-4_fragment_0.musicxml,1.5
output/sonata05-1_fragment_57.musicxml,1.3333333333333333
output/sonata12-1_fragment_44.musicxml,6.352941176470588
output/sonata06-1_fragment_33.musicxml,2.904761904761905
output/sonata23-2_fragment_1.musicxml,2.5
output/sonata12-1_fragment_21.musicxml,11.179824561403509
output/sonata15-2_fragment_2.musicxml,3.432380952380952
output/sonata02-4_fragment_13.musicxml,1.9083649974479666
output/sonata30-2_fragment_8.musicxml,1.2361111111111112
output/sonata32-2_fragment_1.musicxml,1.587878787878788
output/sonata18-2_fragment_26.musicxml,3.103030303030303
output/sonata15-1_fragment_68.musicxml,0.8167420814479638
output/sonata09-2_fragment_35.musicxml,0.8769230769230769
output/sonata05-1_fragment_29.musicxml,1.6153846153846154
output/sonata03-1_fragment_63.musicxml,1.8666666666666667
output/sonata21-3_fragment_139.musicxml,1.9333333333333333
output/sonata26-1_fragment_19.musicxml,0.9486607142857143
output/sonata04-1_fragment_10.musicxml,1.5833333333333335
output/sonata11-4_fragment_15.musicxml,3.3349358974358974
output/sonata06-3_fragment_23.musicxml,3.0625
output/sonata21-3_fragment_9.musicxml,3.090909090909091
output/sonata20-1_fragment_4.musicxml,2.44551724137931
output/sonata21-3_fragment_168.musicxml,2.0
output/sonata15-1_fragment_44.musicxml,0.8808777429467085
output/sonata29-4_fragment_61.musicxml,1.8216619981325866
output/sonata13-4_fragment_33.musicxml,3.666666666666667
output/sonata09-3_fragment_23.musicxml,1.8
output/sonata19-2_fragment_16.musicxml,1.8166666666666667
output/sonata04-3_fragment_1.musicxml,1.25
output/sonata29-1_fragment_5.musicxml,4.030855539971951
output/sonata31-2_fragment_0.musicxml,1.875
output/sonata15-4_fragment_47.musicxml,3.5294117647058822
output/sonata04-1_fragment_7.musicxml,2.2
output/sonata15-1_fragment_28.musicxml,1.2916666666666667
output/sonata21-3_fragment_108.musicxml,1.5
output/sonata08-1_fragment_32.musicxml,0.7166666666666668
output/sonata20-1_fragment_28.musicxml,2.1988095238095227
output/sonata22-2_fragment_13.musicxml,2.981359649122807
output/sonata01-4_fragment_38.musicxml,2.415807560137457
output/sonata29-4_fragment_13.musicxml,2.1692745376955904
output/sonata02-1_fragment_12.musicxml,2.0
output/sonata02-2_fragment_16.musicxml,2.3034593724859214
output/sonata10-1_fragment_47.musicxml,2.381231671554252
output/sonata29-3_fragment_22.musicxml,7.20879120879121
output/sonata04-2_fragment_8.musicxml,3.1111111111111116
output/sonata15-3_fragment_5.musicxml,1.6538461538461537
output/sonata06-1_fragment_34.musicxml,1.4000000000000004
output/sonata09-3_fragment_13.musicxml,2.5
output/sonata15-1_fragment_45.musicxml,0.7239117471675611
output/sonata12-2_fragment_1.musicxml,0.7698412698412698
output/sonata31-3_fragment_16.musicxml,1.5833333333333335
output/sonata30-3_fragment_6.musicxml,1.6071428571428572
output/sonata18-2_fragment_18.musicxml,5.428571428571429
output/sonata18-4_fragment_40.musicxml,2.0
output/sonata32-1_fragment_26.musicxml,3.52445236882323
output/sonata24-2_fragment_25.musicxml,3.0
output/sonata21-4_fragment_33.musicxml,2.0
output/sonata12-1_fragment_37.musicxml,4.257142857142858
output/sonata29-4_fragment_92.musicxml,2.5677966101694913
output/sonata02-1_fragment_64.musicxml,2.687719298245614
output/sonata17-2_fragment_20.musicxml,3.2982456140350886
output/sonata07-1_fragment_85.musicxml,2.08018018018018
output/sonata12-4_fragment_30.musicxml,3.6
output/sonata12-4_fragment_15.musicxml,3.8999999999999995
output/sonata02-2_fragment_10.musicxml,1.671399594320487
output/sonata07-1_fragment_32.musicxml,1.1130952380952381
output/sonata29-4_fragment_65.musicxml,0.9791666666666667
output/sonata04-1_fragment_37.musicxml,1.9285714285714286
output/sonata11-1_fragment_6.musicxml,2.6
output/sonata26-2_fragment_9.musicxml,1.778846153846154
output/sonata07-1_fragment_33.musicxml,1.6336206896551724
output/sonata30-2_fragment_0.musicxml,0.9166666666666667
output/sonata02-1_fragment_60.musicxml,1.8181818181818183
output/sonata24-1_fragment_8.musicxml,2.4423076923076925
output/sonata23-3_fragment_73.musicxml,4.222222222222222
output/sonata10-3_fragment_10.musicxml,3.5555555555555554
output/sonata02-4_fragment_14.musicxml,3.2560975609756095
output/sonata10-1_fragment_29.musicxml,4.6
output/sonata32-2_fragment_41.musicxml,8.01360544217687
output/sonata05-2_fragment_13.musicxml,2.851648351648352
output/sonata29-3_fragment_3.musicxml,1.765015166835187
output/sonata08-3_fragment_32.musicxml,1.5629032258064517
output/sonata16-1_fragment_23.musicxml,2.5549407114624505
output/sonata15-1_fragment_2.musicxml,0.7386363636363636
output/sonata09-3_fragment_19.musicxml,1.75
output/sonata08-1_fragment_7.musicxml,1.8174603174603174
output/sonata29-2_fragment_41.musicxml,2.435064935064935
output/sonata05-2_fragment_7.musicxml,5.743816714397292
output/sonata26-3_fragment_31.musicxml,5.3882352941176475
output/sonata10-2_fragment_12.musicxml,2.8770216661580714
output/sonata10-2_fragment_5.musicxml,1.6014004847831942
output/sonata08-3_fragment_5.musicxml,1.4066339066339066
output/sonata26-3_fragment_3.musicxml,2.5007286505392017
output/sonata27-1_fragment_38.musicxml,0.7954545454545454
output/sonata27-2_fragment_46.musicxml,2.812260536398467
output/sonata17-3_fragment_89.musicxml,2.757142857142857
output/sonata26-2_fragment_4.musicxml,8.773527625986643
output/sonata02-4_fragment_17.musicxml,1.8260869565217386
output/sonata01-3_fragment_12.musicxml,1.271689497716895
output/sonata28-2_fragment_16.musicxml,1.7666666666666666
output/sonata13-1_fragment_21.musicxml,2.357142857142857
output/sonata31-3_fragment_11.musicxml,1.6842948717948718
output/sonata30-3_fragment_31.musicxml,0.9627851140456182
output/sonata03-2_fragment_0.musicxml,4.020956500841144
output/sonata32-2_fragment_2.musicxml,1.4530626409855978
output/sonata26-2_fragment_5.musicxml,2.423861062169645
output/sonata21-1_fragment_22.musicxml,1.463455149501661
output/sonata03-3_fragment_2.musicxml,1.4689578713968958
output/sonata32-2_fragment_43.musicxml,7.72398685651698
output/sonata03-4_fragment_59.musicxml,1.8
output/sonata10-3_fragment_21.musicxml,2.428571428571429
output/sonata16-1_fragment_49.musicxml,4.32258064516129
output/sonata27-1_fragment_60.musicxml,1.2175438596491228
output/sonata11-1_fragment_20.musicxml,1.6208711433756804
output/sonata08-3_fragment_21.musicxml,0.8333333333333334
output/sonata05-1_fragment_19.musicxml,1.5454545454545454
output/sonata28-1_fragment_3.musicxml,1.7396907216494846
output/sonata26-1_fragment_28.musicxml,1.8490659408635408
output/sonata16-1_fragment_48.musicxml,2.111111111111111
output/sonata07-2_fragment_3.musicxml,1.380952380952381
output/sonata14-1_fragment_8.musicxml,1.75
output/sonata27-1_fragment_1.musicxml,1.8704453441295548
output/sonata17-1_fragment_29.musicxml,2.4166666666666665
output/sonata18-1_fragment_30.musicxml,2.966740576496674
output/sonata05-3_fragment_0.musicxml,1.6688888888888886
output/sonata10-2_fragment_0.musicxml,2.384615384615385
output/sonata13-2_fragment_35.musicxml,1.75
output/sonata01-4_fragment_26.musicxml,1.7202797202797204
output/sonata32-1_fragment_11.musicxml,3.8474264705882355
output/sonata05-3_fragment_6.musicxml,1.4926292108223316
output/sonata26-1_fragment_22.musicxml,1.5142857142857142
output/sonata04-2_fragment_14.musicxml,2.1605675877520536
output/sonata09-3_fragment_24.musicxml,1.4817204301075269
output/sonata24-1_fragment_1.musicxml,1.4995229007633588
output/sonata17-1_fragment_26.musicxml,2.392857142857143
output/sonata09-3_fragment_17.musicxml,2.5
output/sonata16-1_fragment_64.musicxml,3.172675521821632
output/sonata21-3_fragment_71.musicxml,3.2592592592592595
output/sonata08-2_fragment_12.musicxml,3.2471142520612495
output/sonata04-4_fragment_45.musicxml,5.052631578947368
output/sonata13-1_fragment_1.musicxml,1.9034469803700573
output/sonata02-3_fragment_9.musicxml,1.6708463949843262
output/sonata17-2_fragment_7.musicxml,2.3353535353535353
output/sonata08-1_fragment_23.musicxml,2.0
output/sonata01-1_fragment_27.musicxml,1.7996357012750455
output/sonata11-4_fragment_7.musicxml,1.9843597262952102
output/sonata29-1_fragment_74.musicxml,2.0
output/sonata21-3_fragment_23.musicxml,3.666666666666667
output/sonata15-2_fragment_21.musicxml,4.0070512820512825
output/sonata18-4_fragment_52.musicxml,1.1738351254480286
output/sonata17-3_fragment_93.musicxml,2.974252491694352
output/sonata09-2_fragment_34.musicxml,0.9260651629072681
output/sonata07-3_fragment_14.musicxml,2.0
output/sonata06-2_fragment_6.musicxml,0.9545454545454546
output/sonata23-3_fragment_53.musicxml,3.5
output/sonata03-4_fragment_35.musicxml,1.4838709677419355
output/sonata31-3_fragment_49.musicxml,3.135135135135135
output/sonata21-1_fragment_67.musicxml,2.7937777777777777
output/sonata17-3_fragment_99.musicxml,3.3737373737373737
output/sonata29-2_fragment_2.musicxml,2.6269592476489025
output/sonata17-2_fragment_14.musicxml,4.311688311688314
output/sonata25-1_fragment_50.musicxml,1.789855072463768
output/sonata18-2_fragment_20.musicxml,4.0
output/sonata17-3_fragment_7.musicxml,3.0606060606060606
output/sonata21-3_fragment_83.musicxml,2.3125
output/sonata15-1_fragment_71.musicxml,0.6333333333333333
output/sonata29-4_fragment_45.musicxml,1.8771712158808933
output/sonata06-2_fragment_13.musicxml,0.9865047233468285
output/sonata19-1_fragment_7.musicxml,3.384074941451991
output/sonata03-4_fragment_63.musicxml,1.7
output/sonata03-4_fragment_15.musicxml,1.125
output/sonata17-3_fragment_10.musicxml,3.3435897435897437
output/sonata02-1_fragment_35.musicxml,2.854355400696864
output/sonata12-4_fragment_3.musicxml,2.979651162790698
output/sonata14-2_fragment_15.musicxml,1.0333333333333334
output/sonata31-3_fragment_38.musicxml,1.6597560975609755
output/sonata14-2_fragment_12.musicxml,1.0
output/sonata18-2_fragment_2.musicxml,2.2222222222222223
output/sonata05-2_fragment_24.musicxml,1.9655172413793105
output/sonata16-3_fragment_60.musicxml,1.4
output/sonata03-2_fragment_19.musicxml,4.501567398119122
output/sonata16-3_fragment_34.musicxml,2.625
output/sonata32-1_fragment_10.musicxml,3.6083333333333334
output/sonata29-2_fragment_38.musicxml,2.712121212121212
output/sonata09-3_fragment_4.musicxml,1.4354166666666668
output/sonata17-3_fragment_75.musicxml,3.764705882352941
output/sonata24-2_fragment_23.musicxml,2.731034482758621
output/sonata23-3_fragment_65.musicxml,5.555555555555555
output/sonata32-1_fragment_29.musicxml,3.6948915146542745
output/sonata12-1_fragment_22.musicxml,10.481159420289854
output/sonata15-3_fragment_14.musicxml,1.0
output/sonata09-3_fragment_28.musicxml,2.0588235294117645
output/sonata18-4_fragment_21.musicxml,1.3571428571428572
output/sonata20-2_fragment_21.musicxml,2.0476190476190474
output/sonata30-1_fragment_16.musicxml,2.84
output/sonata07-2_fragment_13.musicxml,1.2602739726027397
output/sonata03-1_fragment_26.musicxml,2.5
output/sonata06-3_fragment_31.musicxml,2.9233333333333333
output/sonata12-4_fragment_21.musicxml,4.050632911392405
output/sonata08-1_fragment_59.musicxml,0.8636363636363636
output/sonata17-3_fragment_13.musicxml,4.19047619047619
output/sonata07-1_fragment_7.musicxml,1.4772727272727273
output/sonata31-3_fragment_42.musicxml,2.588768115942029
output/sonata18-4_fragment_16.musicxml,2.0
output/sonata13-4_fragment_11.musicxml,3.0
output/sonata19-1_fragment_21.musicxml,3.25
output/sonata29-3_fragment_34.musicxml,3.400641025641024
output/sonata11-1_fragment_9.musicxml,1.95933014354067
output/sonata07-3_fragment_19.musicxml,2.0
output/sonata26-1_fragment_7.musicxml,2.450635386119257
output/sonata21-3_fragment_90.musicxml,6
output/sonata31-1_fragment_28.musicxml,1.831180017226529
output/sonata23-1_fragment_45.musicxml,0.9204980842911877
output/sonata30-1_fragment_17.musicxml,2.0256410256410255
output/sonata17-3_fragment_53.musicxml,3.579710144927536
output/sonata31-2_fragment_10.musicxml,1.5238095238095237
output/sonata07-1_fragment_0.musicxml,1.3342105263157895
output/sonata26-1_fragment_4.musicxml,1.5531914893617023
output/sonata31-1_fragment_1.musicxml,3.7850877192982466
output/sonata07-2_fragment_12.musicxml,2.5531914893617023
output/sonata06-3_fragment_26.musicxml,3.1875
output/sonata27-2_fragment_34.musicxml,3.0625
output/sonata13-2_fragment_6.musicxml,1.0
output/sonata13-1_fragment_6.musicxml,3.1399999999999997
output/sonata09-1_fragment_0.musicxml,3.130952380952381
output/sonata21-3_fragment_67.musicxml,3.0
output/sonata15-1_fragment_110.musicxml,0.6212121212121212
output/sonata30-2_fragment_34.musicxml,1.5
output/sonata17-1_fragment_42.musicxml,3.375
output/sonata24-1_fragment_11.musicxml,3.0238828967642526
output/sonata27-1_fragment_23.musicxml,3.1418181818181816
output/sonata26-1_fragment_50.musicxml,1.4895833333333335
output/sonata14-3_fragment_16.musicxml,3.1013431013431014
output/sonata19-2_fragment_4.musicxml,1.856521739130435
output/sonata06-1_fragment_28.musicxml,2.9333333333333336
output/sonata04-3_fragment_22.musicxml,0.8444976076555024
output/sonata07-4_fragment_8.musicxml,1.6091849148418491
output/sonata21-3_fragment_39.musicxml,3.0
output/sonata11-2_fragment_3.musicxml,2.1082802547770703
output/sonata01-2_fragment_3.musicxml,2.91264667535854
output/sonata17-3_fragment_73.musicxml,4.461538461538462
output/sonata08-3_fragment_4.musicxml,1.525252525252525
output/sonata02-1_fragment_81.musicxml,1.4375
output/sonata15-1_fragment_95.musicxml,2.0256410256410255
output/sonata23-1_fragment_53.musicxml,2.129697372796808
output/sonata16-1_fragment_29.musicxml,4.9411764705882355
output/sonata27-1_fragment_12.musicxml,4.200000000000001
output/sonata05-1_fragment_35.musicxml,0.8888888888888888
output/sonata14-2_fragment_11.musicxml,1.158119658119658
output/sonata09-2_fragment_21.musicxml,0.7395833333333333
output/sonata23-2_fragment_4.musicxml,3.3666666666666667
output/sonata31-2_fragment_24.musicxml,2.111111111111111
output/sonata23-1_fragment_32.musicxml,3.2605042016806722
output/sonata09-2_fragment_6.musicxml,0.641025641025641
output/sonata23-3_fragment_66.musicxml,3.7391304347826084
output/sonata13-4_fragment_6.musicxml,3.0631578947368423
output/sonata15-3_fragment_18.musicxml,1.375
output/sonata17-3_fragment_6.musicxml,2.938311688311688
output/sonata13-4_fragment_17.musicxml,4.0
output/sonata19-2_fragment_8.musicxml,0.9148936170212766
output/sonata16-3_fragment_5.musicxml,1.8456112852664568
output/sonata25-2_fragment_5.musicxml,2.2987012987012987
output/sonata05-1_fragment_55.musicxml,1.7
output/sonata10-2_fragment_19.musicxml,2.40625
output/sonata17-2_fragment_21.musicxml,3.493467336683418
